COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,COMPENSATION_AMOUNT,CLIENT_ID,CREATED_DATE
39572,2015-04-01,2015-06-30,25181,8500,11683,2015-07-16
39573,2015-04-01,2015-06-30,25581,10000,24620,2015-07-16
39574,2015-04-01,2015-06-30,25581,5000,12385,2015-07-16
39575,2015-04-01,2015-06-30,26381,1000,24541,2015-07-16
39576,2015-04-01,2015-06-30,22581,7500,16748,2015-07-16
39577,2015-04-01,2015-06-30,22704,350,14046,2015-07-16
39578,2015-04-01,2015-06-30,26382,288,26321,2015-07-16
39582,2015-04-01,2015-06-30,22740,481,24588,2015-07-16
39583,2015-04-01,2015-06-30,22678,3245,24577,2015-07-16
39584,2015-04-01,2015-06-30,25721,1000,24490,2015-07-16
39585,2015-04-01,2015-06-30,22672,5000,24570,2015-07-16
39586,2015-04-01,2015-06-30,25181,500,12104,2015-07-16
39587,2015-04-01,2015-06-30,22672,5000,22134,2015-07-16
39588,2015-04-01,2015-06-30,24921,2207,25761,2015-07-16
39589,2015-04-01,2015-06-30,25721,2500,11782,2015-07-16
39590,2015-04-01,2015-06-30,25181,14200,11828,2015-07-16
39591,2015-04-01,2015-06-30,22672,5000,22135,2015-07-16
39593,2015-04-01,2015-06-30,25721,4000,20303,2015-07-16
39595,2015-04-01,2015-06-30,22672,5000,24574,2015-07-16
39596,2015-04-01,2015-06-30,25721,2000,24703,2015-07-16
39598,2015-04-01,2015-06-30,22672,5000,24554,2015-07-16
39599,2015-04-01,2015-06-30,22672,5000,24573,2015-07-16
39600,2015-04-01,2015-06-30,25181,750,23525,2015-07-16
39601,2015-04-01,2015-06-30,25721,2000,24002,2015-07-16
39603,2015-04-01,2015-06-30,22672,5000,23363,2015-07-16
39604,2015-04-01,2015-06-30,22672,5000,24543,2015-07-16
39605,2015-04-01,2015-06-30,25181,1500,25945,2015-07-16
39606,2015-04-01,2015-06-30,25721,2000,25241,2015-07-16
39608,2015-04-01,2015-06-30,25181,600,25127,2015-07-16
39609,2015-04-01,2015-06-30,25721,1000,25482,2015-07-16
39610,2015-04-01,2015-06-30,22672,5000,24576,2015-07-16
39611,2015-04-01,2015-06-30,25181,2600,25123,2015-07-16
39614,2015-04-01,2015-06-30,26384,5000,12385,2015-07-16
39615,2015-01-01,2015-03-31,26384,5000,12385,2015-07-16
39616,2015-01-01,2015-03-31,26384,5000,18723,2015-07-16
39617,2015-04-01,2015-06-30,26384,5000,18723,2015-07-16
39618,2015-04-01,2015-06-30,26384,5000,21152,2015-07-16
39619,2015-01-01,2015-03-31,26384,5000,21152,2015-07-16
39620,2015-04-01,2015-06-30,26384,5000,24473,2015-07-16
39622,2015-04-01,2015-06-30,26384,5000,24475,2015-07-16
39623,2015-01-01,2015-03-31,26384,5000,24475,2015-07-16
39624,2015-04-01,2015-06-30,26384,10000,24620,2015-07-16
39625,2015-01-01,2015-03-31,26384,10000,24620,2015-07-16
39626,2015-01-01,2015-03-31,26384,5000,25042,2015-07-16
39627,2015-04-01,2015-06-30,26384,5000,25042,2015-07-16
39629,2015-04-01,2015-06-30,22941,3000,12041,2015-07-16
39630,2015-04-01,2015-06-30,25181,500,25126,2015-07-16
39631,2015-04-01,2015-06-30,22941,3000,17341,2015-07-16
39633,2015-04-01,2015-06-30,22941,15000,22904,2015-07-16
39634,2015-04-01,2015-06-30,25721,1000,26301,2015-07-16
39652,2015-04-01,2015-06-30,26386,6250,12687,2015-07-16
39653,2015-01-01,2015-03-31,26386,6250,23181,2015-07-16
39654,2015-04-01,2015-06-30,26386,6250,23181,2015-07-16
39669,2015-04-01,2015-06-30,25181,320,25124,2015-07-16
39672,2015-04-01,2015-06-30,26344,2180,24598,2015-07-16
39673,2015-04-01,2015-06-30,26344,545,26682,2015-07-16
39678,2015-04-01,2015-06-30,26344,436,24519,2015-07-16
39680,2015-04-01,2015-06-30,26344,818,24529,2015-07-16
39681,2015-04-01,2015-06-30,26344,1962,25581,2015-07-16
39685,2015-04-01,2015-06-30,22472,2000,21152,2015-07-16
39686,2015-04-01,2015-06-30,22472,2000,18723,2015-07-16
39687,2015-04-01,2015-06-30,22472,2000,24475,2015-07-16
39689,2015-04-01,2015-06-30,22472,1000,22102,2015-07-16
39690,2015-04-01,2015-06-30,22472,5000,21162,2015-07-16
39691,2015-04-01,2015-06-30,25761,288,26321,2015-07-16
39692,2015-04-01,2015-06-30,22680,653,24577,2015-07-16
39693,2015-04-01,2015-06-30,22679,577,24577,2015-07-16
39694,2015-04-01,2015-06-30,22652,5913,12142,2015-07-16
39695,2015-04-01,2015-06-30,23083,10000,14824,2015-07-16
39699,2015-04-01,2015-06-30,23083,12000,24597,2015-07-16
39700,2015-04-01,2015-06-30,23083,10000,12943,2015-07-16
39701,2015-04-01,2015-06-30,25301,520,25981,2015-07-17
39702,2015-04-01,2015-06-30,25301,975,23169,2015-07-17
39703,2015-04-01,2015-06-30,26143,2813,25661,2015-07-17
39704,2015-04-01,2015-06-30,26143,2520,25981,2015-07-17
39705,2015-04-01,2015-06-30,26143,3160,25381,2015-07-17
39706,2015-04-01,2015-06-30,26143,5135,25662,2015-07-17
39708,2015-01-01,2015-03-31,26421,1381,24659,2015-07-17
39709,2015-01-01,2015-03-31,26421,1381,24660,2015-07-17
39710,2015-04-01,2015-06-30,25621,7500,11541,2015-07-17
39711,2015-04-01,2015-06-30,22912,800,21381,2015-07-17
39712,2015-04-01,2015-06-30,23161,2647,24341,2015-07-17
39713,2015-04-01,2015-06-30,23161,21052,24664,2015-07-17
39714,2015-04-01,2015-06-30,26421,81,26761,2015-07-17
39715,2015-04-01,2015-06-30,26421,1138,24660,2015-07-17
39716,2015-04-01,2015-06-30,26421,163,26763,2015-07-17
39717,2015-04-01,2015-06-30,26421,3250,26762,2015-07-17
39718,2015-04-01,2015-06-30,22844,15000,24649,2015-07-17
39719,2015-04-01,2015-06-30,22844,6000,12102,2015-07-17
39720,2015-04-01,2015-06-30,22844,18000,24650,2015-07-17
39721,2015-04-01,2015-06-30,22844,10000,15384,2015-07-17
39722,2015-04-01,2015-06-30,22844,15000,15381,2015-07-17
39723,2015-04-01,2015-06-30,22918,595,23281,2015-07-17
39726,2015-04-01,2015-06-30,22540,418,24492,2015-07-17
39728,2015-04-01,2015-06-30,22653,1370,16841,2015-07-17
39729,2015-04-01,2015-06-30,25841,5000,26401,2015-07-17
39731,2015-04-01,2015-06-30,26441,2000,18723,2015-07-17
39734,2015-04-01,2015-06-30,26441,2000,21152,2015-07-17
39735,2015-01-01,2015-03-31,26441,5000,21162,2015-07-17
39736,2015-04-01,2015-06-30,26441,5000,21162,2015-07-17
39737,2015-01-01,2015-03-31,26441,500,21174,2015-07-17
39739,2015-04-01,2015-06-30,26441,1000,22102,2015-07-17
39740,2015-01-01,2015-03-31,26441,5000,24470,2015-07-17
39742,2015-04-01,2015-06-30,26441,2000,24475,2015-07-17
39743,2015-01-01,2015-03-31,26441,500,24476,2015-07-17
39744,2015-04-01,2015-06-30,22670,3000,24562,2015-07-17
39745,2015-04-01,2015-06-30,23561,2200,23301,2015-07-17
39746,2015-04-01,2015-06-30,22906,769,24588,2015-07-17
39747,2015-04-01,2015-06-30,22761,1538,24588,2015-07-17
39748,2015-04-01,2015-06-30,22666,7500,24545,2015-07-17
39749,2015-04-01,2015-06-30,22666,7500,21242,2015-07-17
39750,2015-04-01,2015-06-30,22666,7500,24547,2015-07-17
39751,2015-04-01,2015-06-30,22666,7500,24548,2015-07-17
39754,2015-04-01,2015-06-30,23041,15000,12547,2015-07-17
39755,2015-01-01,2015-03-31,26461,5000,15781,2015-07-17
39756,2015-04-01,2015-06-30,26461,10000,15781,2015-07-17
39757,2015-04-01,2015-06-30,26461,21000,13790,2015-07-17
39758,2015-01-01,2015-03-31,26461,10500,13790,2015-07-17
39759,2015-04-01,2015-06-30,26461,10000,24640,2015-07-17
39760,2015-01-01,2015-03-31,26461,10000,24640,2015-07-17
39761,2015-01-01,2015-03-31,26461,7500,21925,2015-07-17
39762,2015-04-01,2015-06-30,26461,7500,21925,2015-07-17
39763,2015-04-01,2015-06-30,26461,3750,18801,2015-07-17
39764,2015-01-01,2015-03-31,26461,3750,18801,2015-07-17
39767,2015-04-01,2015-06-30,26461,10500,23301,2015-07-17
39768,2015-01-01,2015-03-31,26461,10500,23301,2015-07-17
39769,2015-01-01,2015-03-31,26461,14000,22321,2015-07-17
39770,2015-04-01,2015-06-30,26461,10500,22321,2015-07-17
39771,2015-04-01,2015-06-30,26462,10500,22321,2015-07-17
39772,2015-01-01,2015-03-31,26462,14000,22321,2015-07-17
39773,2015-01-01,2015-03-31,26462,5000,15781,2015-07-17
39774,2015-04-01,2015-06-30,26462,10000,15781,2015-07-17
39775,2015-04-01,2015-06-30,26462,3750,18801,2015-07-17
39776,2015-01-01,2015-03-31,26462,3750,18801,2015-07-17
39777,2015-01-01,2015-03-31,26462,10000,24640,2015-07-17
39778,2015-04-01,2015-06-30,26462,10000,24640,2015-07-17
39779,2015-01-01,2015-03-31,26462,10500,13790,2015-07-17
39780,2015-04-01,2015-06-30,26462,21000,13790,2015-07-17
39781,2015-04-01,2015-06-30,26462,10500,23301,2015-07-17
39782,2015-01-01,2015-03-31,26462,10500,23301,2015-07-17
39785,2015-04-01,2015-06-30,26462,7500,21925,2015-07-17
39786,2015-01-01,2015-03-31,26462,7500,21925,2015-07-17
39787,2015-04-01,2015-06-30,25545,6000,21162,2015-07-17
39788,2015-04-01,2015-06-30,25545,5000,23361,2015-07-17
39789,2015-04-01,2015-06-30,25545,5000,26181,2015-07-17
39790,2015-04-01,2015-06-30,25545,3000,24608,2015-07-17
39791,2015-04-01,2015-06-30,25545,3000,26182,2015-07-17
39792,2015-04-01,2015-06-30,25545,1000,23882,2015-07-17
39793,2015-04-01,2015-06-30,22650,15000,20961,2015-07-17
39794,2015-04-01,2015-06-30,26463,2000,18723,2015-07-17
39796,2015-01-01,2015-03-31,26463,500,21145,2015-07-17
39797,2015-04-01,2015-06-30,26463,2000,21152,2015-07-17
39799,2015-01-01,2015-03-31,26463,5000,21162,2015-07-17
39800,2015-04-01,2015-06-30,26463,5000,21162,2015-07-17
39801,2015-01-01,2015-03-31,26463,500,21174,2015-07-17
39803,2015-04-01,2015-06-30,26463,1000,22102,2015-07-17
39804,2015-01-01,2015-03-31,26463,5000,24470,2015-07-17
39806,2015-04-01,2015-06-30,26463,2000,24475,2015-07-17
39807,2015-01-01,2015-03-31,26463,500,24476,2015-07-17
39808,2015-04-01,2015-06-30,22744,9000,14823,2015-07-17
39809,2015-04-01,2015-06-30,22744,6000,23403,2015-07-17
39810,2015-04-01,2015-06-30,23402,25000,20961,2015-07-17
39811,2015-04-01,2015-06-30,22744,6000,13234,2015-07-17
39812,2015-04-01,2015-06-30,22744,3000,16863,2015-07-17
39814,2015-04-01,2015-06-30,24441,57000,11705,2015-07-17
39815,2015-04-01,2015-06-30,22744,9000,15906,2015-07-17
39816,2015-04-01,2015-06-30,22744,6000,13725,2015-07-17
39817,2015-04-01,2015-06-30,24441,15000,19761,2015-07-17
39818,2015-04-01,2015-06-30,22744,5000,13235,2015-07-17
39819,2015-04-01,2015-06-30,22769,5000,13235,2015-07-17
39820,2015-04-01,2015-06-30,22769,9000,14823,2015-07-17
39821,2015-04-01,2015-06-30,22769,6000,23403,2015-07-17
39822,2015-04-01,2015-06-30,22769,9000,17182,2015-07-17
39823,2015-04-01,2015-06-30,22769,6000,13725,2015-07-17
39824,2015-04-01,2015-06-30,22769,6000,13723,2015-07-17
39841,2015-04-01,2015-06-30,26021,4000,20921,2015-07-17
39842,2015-04-01,2015-06-30,23065,15000,20981,2015-07-17
39843,2015-04-01,2015-06-30,23065,8000,23261,2015-07-17
39861,2015-04-01,2015-06-30,24561,3000,25564,2015-07-18
39881,2015-04-01,2015-06-30,22327,4800,24423,2015-07-18
39902,2015-04-01,2015-06-30,24783,1000,23301,2015-07-20
39903,2015-04-01,2015-06-30,24782,1000,23301,2015-07-20
39921,2015-04-01,2015-06-30,24141,5000,20682,2015-07-20
39922,2015-04-01,2015-06-30,24141,2000,12921,2015-07-20
39923,2015-04-01,2015-06-30,24141,2000,24504,2015-07-20
39924,2015-04-01,2015-06-30,24141,8000,12638,2015-07-20
39925,2015-04-01,2015-06-30,24141,2000,23861,2015-07-20
39926,2015-04-01,2015-06-30,22714,56,11906,2015-07-20
39927,2015-04-01,2015-06-30,22626,593,21109,2015-07-20
39928,2015-04-01,2015-06-30,22465,324,24468,2015-07-20
39929,2015-04-01,2015-06-30,25101,1000,25883,2015-07-20
39930,2015-04-01,2015-06-30,25101,2500,25881,2015-07-20
39931,2015-04-01,2015-06-30,25101,2500,25882,2015-07-20
39933,2015-04-01,2015-06-30,26501,2000,18723,2015-07-20
39934,2015-01-01,2015-03-31,26501,500,21145,2015-07-20
39936,2015-04-01,2015-06-30,26501,2000,21152,2015-07-20
39937,2015-04-01,2015-06-30,26501,5000,21162,2015-07-20
39938,2015-01-01,2015-03-31,26501,5000,21162,2015-07-20
39939,2015-01-01,2015-03-31,26501,500,21174,2015-07-20
39941,2015-04-01,2015-06-30,26501,1000,22102,2015-07-20
39942,2015-01-01,2015-03-31,26501,5000,24470,2015-07-20
39944,2015-04-01,2015-06-30,26501,2000,24475,2015-07-20
39945,2015-01-01,2015-03-31,26501,500,24476,2015-07-20
39946,2015-04-01,2015-06-30,26502,1000,24541,2015-07-20
39947,2015-04-01,2015-06-30,26502,2500,26181,2015-07-20
39948,2015-04-01,2015-06-30,22785,9000,24595,2015-07-20
39949,2015-04-01,2015-06-30,22785,13000,24596,2015-07-20
39950,2015-04-01,2015-06-30,22785,5000,17108,2015-07-20
39952,2015-01-01,2015-03-31,26503,6000,21162,2015-07-20
39953,2015-04-01,2015-06-30,26503,6000,21162,2015-07-20
39954,2015-04-01,2015-06-30,26503,5000,23361,2015-07-20
39955,2015-01-01,2015-03-31,26503,1000,23361,2015-07-20
39956,2015-01-01,2015-03-31,26503,1000,23882,2015-07-20
39957,2015-04-01,2015-06-30,26503,1000,23882,2015-07-20
39958,2015-04-01,2015-06-30,26503,3000,24608,2015-07-20
39959,2015-04-01,2015-06-30,26503,5000,26181,2015-07-20
39960,2015-04-01,2015-06-30,26503,3000,26182,2015-07-20
39961,2015-04-01,2015-06-30,26343,264,23441,2015-07-20
39964,2015-04-01,2015-06-30,22491,1200,24483,2015-07-20
39966,2015-04-01,2015-06-30,26343,924,12894,2015-07-20
39967,2015-04-01,2015-06-30,22755,480,14902,2015-07-20
39972,2015-04-01,2015-06-30,26505,2000,18723,2015-07-20
39974,2015-01-01,2015-03-31,26505,500,21145,2015-07-20
39975,2015-04-01,2015-06-30,26505,2000,21152,2015-07-20
39977,2015-04-01,2015-06-30,26505,5000,21162,2015-07-20
39978,2015-01-01,2015-03-31,26505,5000,21162,2015-07-20
39979,2015-01-01,2015-03-31,26505,500,21174,2015-07-20
39981,2015-04-01,2015-06-30,26505,1000,22102,2015-07-20
39982,2015-01-01,2015-03-31,26505,5000,24470,2015-07-20
39984,2015-04-01,2015-06-30,26505,2000,24475,2015-07-20
39985,2015-01-01,2015-03-31,26505,500,24476,2015-07-20
39986,2015-04-01,2015-06-30,26505,1000,26781,2015-07-20
39988,2015-04-01,2015-06-30,26505,2000,26782,2015-07-20
39990,2015-04-01,2015-06-30,26505,1000,26783,2015-07-20
39992,2015-04-01,2015-06-30,22944,15000,12112,2015-07-20
39994,2015-04-01,2015-06-30,22944,15000,16877,2015-07-20
39996,2015-01-01,2015-03-31,26506,5000,22134,2015-07-20
39997,2015-04-01,2015-06-30,26506,5000,22134,2015-07-20
39998,2015-04-01,2015-06-30,26506,5000,22135,2015-07-20
39999,2015-01-01,2015-03-31,26506,5000,22135,2015-07-20
40000,2015-01-01,2015-03-31,26506,5000,22533,2015-07-20
40002,2015-04-01,2015-06-30,26506,5000,23363,2015-07-20
40003,2015-01-01,2015-03-31,26506,5000,23363,2015-07-20
40004,2015-04-01,2015-06-30,26506,5000,24543,2015-07-20
40005,2015-01-01,2015-03-31,26506,5000,24543,2015-07-20
40006,2015-01-01,2015-03-31,26506,5000,24554,2015-07-20
40007,2015-04-01,2015-06-30,26506,5000,24554,2015-07-20
40008,2015-01-01,2015-03-31,26506,5000,24559,2015-07-20
40010,2015-04-01,2015-06-30,26506,5000,24570,2015-07-20
40011,2015-01-01,2015-03-31,26506,5000,24570,2015-07-20
40012,2015-01-01,2015-03-31,26506,5000,24573,2015-07-20
40013,2015-04-01,2015-06-30,26506,5000,24573,2015-07-20
40014,2015-04-01,2015-06-30,26506,5000,24574,2015-07-20
40015,2015-01-01,2015-03-31,26506,5000,24574,2015-07-20
40016,2015-01-01,2015-03-31,26506,5000,24576,2015-07-20
40017,2015-04-01,2015-06-30,26506,5000,24576,2015-07-20
40019,2015-04-01,2015-06-30,26343,392,15924,2015-07-20
40020,2015-04-01,2015-06-30,22944,22500,21527,2015-07-20
40025,2015-04-01,2015-06-30,26343,528,24598,2015-07-20
40027,2015-01-01,2015-03-31,26508,1000,20066,2015-07-20
40028,2015-01-01,2015-03-31,26508,1000,24668,2015-07-20
40030,2015-01-01,2015-03-31,26508,500,20663,2015-07-20
40031,2015-01-01,2015-03-31,26508,1000,17944,2015-07-20
40032,2015-04-01,2015-06-30,26343,44,12899,2015-07-20
40036,2015-04-01,2015-06-30,26508,2500,26823,2015-07-20
40038,2015-04-01,2015-06-30,26508,500,26822,2015-07-20
40039,2015-04-01,2015-06-30,26508,1000,24668,2015-07-20
40040,2015-04-01,2015-06-30,26508,1000,20066,2015-07-20
40042,2015-04-01,2015-06-30,26508,2000,17944,2015-07-20
40043,2015-04-01,2015-06-30,25682,1000,24558,2015-07-20
40044,2015-04-01,2015-06-30,25682,500,22533,2015-07-20
40045,2015-04-01,2015-06-30,25682,1500,24561,2015-07-20
40046,2015-04-01,2015-06-30,25682,2000,24560,2015-07-20
40047,2015-04-01,2015-06-30,22796,500,11885,2015-07-20
40048,2015-04-01,2015-06-30,22796,1500,18303,2015-07-20
40049,2015-04-01,2015-06-30,22822,640,14759,2015-07-20
40050,2015-04-01,2015-06-30,22796,500,20981,2015-07-20
40051,2015-04-01,2015-06-30,22796,1500,12745,2015-07-20
40054,2015-04-01,2015-06-30,22796,500,11880,2015-07-20
40057,2015-04-01,2015-06-30,22730,6000,14823,2015-07-20
40058,2015-04-01,2015-06-30,22764,2000,12449,2015-07-20
40059,2015-01-01,2015-03-31,26510,5000,22134,2015-07-20
40060,2015-04-01,2015-06-30,26510,5000,22134,2015-07-20
40061,2015-04-01,2015-06-30,26510,5000,22135,2015-07-20
40062,2015-01-01,2015-03-31,26510,5000,22135,2015-07-20
40063,2015-01-01,2015-03-31,26510,5000,22533,2015-07-20
40065,2015-01-01,2015-03-31,26510,5000,23363,2015-07-20
40066,2015-04-01,2015-06-30,26510,5000,23363,2015-07-20
40067,2015-04-01,2015-06-30,26510,5000,24543,2015-07-20
40068,2015-01-01,2015-03-31,26510,5000,24543,2015-07-20
40069,2015-01-01,2015-03-31,26510,5000,24554,2015-07-20
40070,2015-04-01,2015-06-30,26510,5000,24554,2015-07-20
40071,2015-01-01,2015-03-31,26510,5000,24559,2015-07-20
40073,2015-01-01,2015-03-31,26510,5000,24570,2015-07-20
40074,2015-04-01,2015-06-30,26510,5000,24570,2015-07-20
40075,2015-04-01,2015-06-30,26510,5000,24573,2015-07-20
40076,2015-01-01,2015-03-31,26510,5000,24573,2015-07-20
40077,2015-04-01,2015-06-30,26510,5000,24574,2015-07-20
40078,2015-01-01,2015-03-31,26510,5000,24574,2015-07-20
40079,2015-01-01,2015-03-31,26510,5000,24576,2015-07-20
40080,2015-04-01,2015-06-30,26510,5000,24576,2015-07-20
40081,2015-04-01,2015-06-30,26510,2500,12124,2015-07-20
40083,2015-04-01,2015-06-30,22582,5250,12658,2015-07-20
40084,2015-04-01,2015-06-30,22582,1500,12659,2015-07-20
40085,2015-04-01,2015-06-30,22582,5000,12660,2015-07-20
40086,2015-04-01,2015-06-30,26511,500,22533,2015-07-20
40087,2015-01-01,2015-03-31,26511,500,22533,2015-07-20
40089,2015-04-01,2015-06-30,26511,1000,24558,2015-07-20
40090,2015-01-01,2015-03-31,26511,1000,24558,2015-07-20
40091,2015-04-01,2015-06-30,26511,2000,24560,2015-07-20
40093,2015-04-01,2015-06-30,26511,1500,24561,2015-07-20
40094,2015-01-01,2015-03-31,26511,2500,24561,2015-07-20
40095,2015-01-01,2015-03-31,26511,2000,24641,2015-07-20
40096,2015-04-01,2015-06-30,22975,75000,24201,2015-07-20
40097,2015-04-01,2015-06-30,22771,2000,12449,2015-07-20
40098,2015-04-01,2015-06-30,22855,3000,21005,2015-07-20
40099,2015-04-01,2015-06-30,25822,2000,25621,2015-07-20
40100,2015-04-01,2015-06-30,25822,4000,12411,2015-07-20
40101,2015-04-01,2015-06-30,25822,2000,16761,2015-07-20
40102,2015-04-01,2015-06-30,25822,1000,13235,2015-07-20
40103,2015-04-01,2015-06-30,25821,2000,16761,2015-07-20
40104,2015-04-01,2015-06-30,25821,2000,16483,2015-07-20
40105,2015-04-01,2015-06-30,25821,2000,18061,2015-07-20
40106,2015-04-01,2015-06-30,26507,500,26821,2015-07-20
40107,2015-04-01,2015-06-30,26507,500,23027,2015-07-20
40108,2015-04-01,2015-06-30,25601,4000,22282,2015-07-20
40109,2015-04-01,2015-06-30,26507,500,26824,2015-07-20
40110,2015-04-01,2015-06-30,25601,3000,12629,2015-07-20
40111,2015-04-01,2015-06-30,25601,1000,12541,2015-07-20
40112,2015-04-01,2015-06-30,25601,1000,22281,2015-07-20
40113,2015-04-01,2015-06-30,26507,500,26825,2015-07-20
40114,2015-04-01,2015-06-30,22837,190,22128,2015-07-20
40115,2015-04-01,2015-06-30,26162,2000,12515,2015-07-20
40116,2015-04-01,2015-06-30,26162,2000,14862,2015-07-20
40118,2014-10-01,2014-12-31,26521,1800,22128,2015-07-20
40119,2015-04-01,2015-06-30,26162,2000,25621,2015-07-20
40120,2014-10-01,2014-12-31,18886,750,22128,2015-07-20
40121,2015-04-01,2015-06-30,26202,7500,26562,2015-07-20
40122,2015-04-01,2015-06-30,26162,1000,12541,2015-07-20
40125,2015-01-01,2015-03-31,26522,1650,24648,2015-07-20
40126,2015-01-01,2015-03-31,26522,410,11751,2015-07-20
40127,2015-01-01,2015-03-31,26522,4269,12343,2015-07-20
40129,2015-04-01,2015-06-30,26202,15000,26561,2015-07-20
40130,2015-04-01,2015-06-30,26507,500,26826,2015-07-20
40131,2015-04-01,2015-06-30,26202,30000,12784,2015-07-20
40132,2015-04-01,2015-06-30,26523,190,22128,2015-07-20
40133,2014-10-01,2014-12-31,26523,906,22128,2015-07-20
40134,2015-04-01,2015-06-30,26507,500,26827,2015-07-20
40135,2015-04-01,2015-06-30,26507,500,26828,2015-07-20
40136,2015-04-01,2015-06-30,26202,15000,18801,2015-07-20
40137,2015-04-01,2015-06-30,26524,500,22533,2015-07-20
40138,2015-01-01,2015-03-31,26524,500,22533,2015-07-20
40140,2015-01-01,2015-03-31,26524,1000,24558,2015-07-20
40141,2015-04-01,2015-06-30,26524,1000,24558,2015-07-20
40143,2015-04-01,2015-06-30,26524,2000,24560,2015-07-20
40144,2015-01-01,2015-03-31,26524,2500,24561,2015-07-20
40145,2015-04-01,2015-06-30,26524,1500,24561,2015-07-20
40146,2015-01-01,2015-03-31,26524,2000,24641,2015-07-20
40147,2015-04-01,2015-06-30,26507,500,26829,2015-07-20
40148,2015-01-01,2015-03-31,26524,1000,24608,2015-07-20
40149,2015-04-01,2015-06-30,26202,15000,12780,2015-07-20
40150,2015-04-01,2015-06-30,26507,500,26830,2015-07-20
40151,2015-04-01,2015-06-30,26507,500,26831,2015-07-20
40152,2015-04-01,2015-06-30,26522,1238,24648,2015-07-20
40153,2015-04-01,2015-06-30,26522,743,12343,2015-07-20
40156,2015-04-01,2015-06-30,26522,304,11751,2015-07-20
40157,2015-04-01,2015-06-30,26507,500,26833,2015-07-20
40158,2015-04-01,2015-06-30,26507,500,14785,2015-07-20
40159,2015-04-01,2015-06-30,26507,500,26834,2015-07-20
40160,2015-04-01,2015-06-30,26507,500,26835,2015-07-20
40161,2015-04-01,2015-06-30,26507,500,26836,2015-07-20
40162,2015-04-01,2015-06-30,26202,37500,21081,2015-07-20
40163,2015-04-01,2015-06-30,26507,500,18524,2015-07-20
40164,2015-04-01,2015-06-30,26202,18000,13163,2015-07-20
40182,2015-04-01,2015-06-30,25905,4050,24652,2015-07-20
40183,2015-04-01,2015-06-30,25281,5000,26081,2015-07-20
40184,2015-04-01,2015-06-30,22275,6890,12433,2015-07-20
40185,2015-04-01,2015-06-30,22277,30000,12433,2015-07-20
40186,2015-04-01,2015-06-30,22279,165,16865,2015-07-20
40207,2015-04-01,2015-06-30,24545,7500,25841,2015-07-20
