EXPENDITURE_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,ACTION,AMOUNT,EXPENDITURE_DATE,PURPOSE,RECIPIENT,CLIENT_ID,CREATED_DATE
6014,2015-01-01,2015-03-31,22528,"meeting w cps and city",416,2015-01-08,flight,"southwest airlines",12577,2015-04-20
6021,2015-01-01,2015-03-31,23070,"n/a introductory briefings to City Hall and Aviation Department",317,2015-02-04,"2 nights lodging plus state and city taxes","Conrad Chicago Hotel 521 N Rush St. Chicago, IL  hotel facility",24721,2015-04-23
6022,2015-01-01,2015-03-31,23069,"n/a introductory briefings to City Hall and Aviation Department",634,2015-01-23,"air fare","united air lines",24721,2015-04-23
6041,2015-01-01,2015-03-31,24621,"n/a introductory briefings to City Hall and Aviation Department",634,2015-01-23,"air fare","united air lines",24721,2015-05-04
6061,2015-01-01,2015-03-31,24641,"Filing fee",1000,2015-03-31,"Filing Fee","City of Chicago",25024,2015-05-04
6062,2015-01-01,2015-03-31,24641,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",25221,2015-05-04
6063,2015-01-01,2015-03-31,24641,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",24692,2015-05-04
6064,2015-01-01,2015-03-31,24641,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",24687,2015-05-04
6065,2015-01-01,2015-03-31,24641,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",25022,2015-05-04
6066,2015-01-01,2015-03-31,24641,"Filing Fee",1000,2015-03-31,"Filing Fee","City of Chicago",25023,2015-05-04
6067,2015-01-01,2015-03-31,24641,"Filing fee",1000,2015-02-27,Filin,"City of Chicago",22666,2015-05-04
6068,2015-01-01,2015-03-31,24641,"Filing Fee",1500,2015-03-31,"Filing Fee","City of Chicago",25222,2015-05-04
6069,2015-01-01,2015-03-31,24641,"Filing Fee",500,2015-02-27,"Filing fee","City of Chicago",25027,2015-05-04
6070,2015-01-01,2015-03-31,24641,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",18941,2015-05-04
6071,2015-01-01,2015-03-31,24641,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",22361,2015-05-04
6072,2015-01-01,2015-03-31,24641,"Filing Fee",1000,2015-02-27,"Filing Fee","City of Chicago",24688,2015-05-04
6073,2015-01-01,2015-03-31,24641,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",25021,2015-05-04
6074,2015-01-01,2015-03-31,24641,"Filing Fee",500,2015-03-31,"Filing fee","City of Chicago",25026,2015-05-04
6075,2015-01-01,2015-03-31,24641,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",23121,2015-05-04
6076,2015-01-01,2015-03-31,24641,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",24044,2015-05-04
6077,2015-01-01,2015-03-31,24641,"Filing fee",500,2015-01-30,"Filing fee","City of Chicago",24689,2015-05-04
6078,2015-01-01,2015-03-31,24641,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",22826,2015-05-04
6079,2015-01-01,2015-03-31,24641,"Filing fee",500,2015-01-30,"Filing fee","City of Chicago",24690,2015-05-04
6081,2015-01-01,2015-03-31,25121,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",25022,2015-06-02
6082,2015-01-01,2015-03-31,25121,"Filing Fee",500,2015-03-31,"Filing fee","City of Chicago",25026,2015-06-02
6083,2015-01-01,2015-03-31,25121,"Filing Fee",1000,2015-02-27,"Filing Fee","City of Chicago",24688,2015-06-02
6084,2015-01-01,2015-03-31,25121,"Filing fee",500,2015-01-30,"Filing fee","City of Chicago",24690,2015-06-02
6085,2015-01-01,2015-03-31,25121,"Filing Fee",500,2015-02-27,"Filing fee","City of Chicago",25027,2015-06-02
6086,2015-01-01,2015-03-31,25121,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",18941,2015-06-02
6087,2015-01-01,2015-03-31,25121,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",23121,2015-06-02
6088,2015-01-01,2015-03-31,25121,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",22826,2015-06-02
6089,2015-01-01,2015-03-31,25121,"Filing fee",1000,2015-03-31,"Filing Fee","City of Chicago",25024,2015-06-02
6090,2015-01-01,2015-03-31,25121,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",24687,2015-06-02
6091,2015-01-01,2015-03-31,25121,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",24692,2015-06-02
6092,2015-01-01,2015-03-31,25121,"Filing Fee",1500,2015-03-31,"Filing Fee","City of Chicago",25222,2015-06-02
6093,2015-01-01,2015-03-31,25121,"Filing fee",500,2015-01-30,"Filing fee","City of Chicago",24689,2015-06-02
6094,2015-01-01,2015-03-31,25121,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",25021,2015-06-02
6095,2015-01-01,2015-03-31,25121,"Filing fee",1000,2015-02-27,Filin,"City of Chicago",22666,2015-06-02
6096,2015-01-01,2015-03-31,25121,"Filing Fee",1000,2015-03-31,"Filing Fee","City of Chicago",25023,2015-06-02
6097,2015-01-01,2015-03-31,25121,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",22361,2015-06-02
6098,2015-01-01,2015-03-31,25121,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",24044,2015-06-02
6099,2015-01-01,2015-03-31,25121,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",25221,2015-06-02
6101,2015-01-01,2015-03-31,25781,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",25022,2015-06-29
6102,2015-01-01,2015-03-31,25781,"Filing Fee",500,2015-03-31,"Filing fee","City of Chicago",25026,2015-06-29
6103,2015-01-01,2015-03-31,25781,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",24044,2015-06-29
6104,2015-01-01,2015-03-31,25781,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",22361,2015-06-29
6105,2015-01-01,2015-03-31,25781,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",25221,2015-06-29
6106,2015-01-01,2015-03-31,25781,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",22826,2015-06-29
6107,2015-01-01,2015-03-31,25781,"Filing fee",500,2015-01-30,"Filing fee","City of Chicago",24689,2015-06-29
6108,2015-01-01,2015-03-31,25781,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",25021,2015-06-29
6109,2015-01-01,2015-03-31,25781,"Filing fee",1000,2015-02-27,Filin,"City of Chicago",22666,2015-06-29
6110,2015-01-01,2015-03-31,25781,"Filing Fee",1500,2015-03-31,"Filing Fee","City of Chicago",25222,2015-06-29
6111,2015-01-01,2015-03-31,25781,"Filing Fee",500,2015-02-27,"Filing fee","City of Chicago",25027,2015-06-29
6112,2015-01-01,2015-03-31,25781,"Filing fee",500,2015-01-30,"Filing fee","City of Chicago",24690,2015-06-29
6113,2015-01-01,2015-03-31,25781,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",18941,2015-06-29
6114,2015-01-01,2015-03-31,25781,"Filing fee",1000,2015-03-31,"Filing Fee","City of Chicago",25024,2015-06-29
6115,2015-01-01,2015-03-31,25781,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",24687,2015-06-29
6116,2015-01-01,2015-03-31,25781,"Filing Fee",1000,2015-02-27,"Filing Fee","City of Chicago",24688,2015-06-29
6117,2015-01-01,2015-03-31,25781,"Filing fee",1000,2015-03-31,"Filing fee","City of Chicago",24692,2015-06-29
6118,2015-01-01,2015-03-31,25781,"Filing Fee",1000,2015-03-31,"Filing Fee","City of Chicago",25023,2015-06-29
6119,2015-01-01,2015-03-31,25781,"Filing fee",500,2015-03-31,"Filing fee","City of Chicago",23121,2015-06-29
6121,2015-04-01,2015-06-30,22290,"Recording Ordinance, Plat of Vacation, Plat of Dedication and RDA",468,2015-04-06,"Recording Fees","Cook County Recorder of Deeds 118 N. Clark St. Room 120 Chicago, IL 60602",24452,2015-07-01
6141,2015-04-01,2015-06-30,22336,"Travels and Meals for self",571,2015-04-08,"Review of Site#3 on CDWM property","CDWM (Burt Rezko, Irene Caminer), Law (Karen Bielarz), CDOT (Maureen Wes), Finance (Colleen Stone, Lucien Carter)",16623,2015-07-01
6142,2015-04-01,2015-06-30,22336,"Travels and Meals for self",571,2015-04-09,"Weekly Meeting Chicago Digital Network","CFO team (Lucien Carter, Colleen Stone), CDOT (Maureen West), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), 2FM (Jennifer Muss), OEMC (Anna Statham), Mayor?s Office (Claudia Chavez)",16623,2015-07-01
6143,2015-04-01,2015-06-30,22336,"Travels and Meals for self",571,2015-04-23,"Weekly Meeting Chicago Digital Network","CFO team (Lucien Carter, Colleen Stone), CDOT (Maureen West), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), 2FM (Jennifer Muss), OEMC (Anna Statham), Mayor?s Office (Claudia Chavez)",16623,2015-07-01
6144,2015-04-01,2015-06-30,22336,"Travels and Meals for self",571,2015-05-07,"Weekly Meeting Chicago Digital Network","CFO team (Lucien Carter, Colleen Stone), CDOT (Maureen West), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), 2FM (Jennifer Muss), OEMC (Anna Statham), Mayor?s Office (Claudia Chavez)",16623,2015-07-01
6145,2015-04-01,2015-06-30,22336,"Travels and Meals for self",571,2015-05-07,"Review of CDN sites with permitting issues","CFO team (Lucien Carter)",16623,2015-07-01
6146,2015-04-01,2015-06-30,22336,"Travels and Meals for self",571,2015-05-14,"Weekly Meeting Chicago Digital Network","CFO team (Lucien Carter, Colleen Stone), CDOT (Maureen West), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), 2FM (Jennifer Muss), OEMC (Anna Statham), Mayor?s Office (Claudia Chavez)",16623,2015-07-01
6147,2015-04-01,2015-06-30,22336,"Travels and Meals for self",571,2015-05-21,"Weekly Meeting Chicago Digital Network","CFO team (Lucien Carter, Colleen Stone), CDOT (Maureen West), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), 2FM (Jennifer Muss), OEMC (Anna Statham), Mayor?s Office (Claudia Chavez)",16623,2015-07-01
6148,2015-04-01,2015-06-30,22336,"Travels and Meals for self",571,2015-06-04,"Weekly Meeting Chicago Digital Network","CFO team (Lucien Carter, Colleen Stone), CDOT (Maureen West), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), 2FM (Jennifer Muss), OEMC (Anna Statham), Mayor?s Office (Claudia Chavez)",16623,2015-07-01
6149,2015-04-01,2015-06-30,22336,"Travels and Meals for self",571,2015-06-11,"Weekly Meeting Chicago Digital Network","CFO team (Lucien Carter, Colleen Stone), CDOT (Maureen West), Dpt. of Buildings (Matt Beaudet), Housing/Zoning Dpt. (Vickie Lozano), Legal (Karen Bielarz), 2FM (Jennifer Muss), OEMC (Anna Statham), Mayor?s Office (Claudia Chavez)",16623,2015-07-01
6161,2015-04-01,2015-06-30,22336,"Implementation of Street Furniture contract",571,2015-05-14,"BRT Loop project review","Finance (Scott Yonover), CDOT (Kevin O'Malley, Dan Burke, Tom Stevens)",12425,2015-07-01
6162,2015-04-01,2015-06-30,22336,"Implementation of Street Furniture contract",571,2015-05-20,"BRT Loop project review","Finance (Scott Yonover), CDOT (Kevin O'Malley, Dan Burke, Tom Stevens)",12425,2015-07-01
6163,2015-04-01,2015-06-30,22336,"Implementation of Street Furniture contract",571,2015-04-02,"BRT Loop project review","Finance (Scott Yonover), CDOT (Kevin O'Malley)",12425,2015-07-01
6181,2015-04-01,2015-06-30,22452,"Implementation Meeting for City contract",604,2015-04-08,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010 Airline",16623,2015-07-02
6182,2015-04-01,2015-06-30,22452,"Implementation Meeting for City contract",1406,2015-05-06,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010 Airline",16623,2015-07-02
6183,2015-04-01,2015-06-30,22452,"Implementation Meeting for City contract",1036,2015-05-20,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010 Airline",16623,2015-07-02
6184,2015-04-01,2015-06-30,22452,"Implementation Meeting for City contract",906,2015-06-03,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010 Airline",16623,2015-07-02
6185,2015-04-01,2015-06-30,22452,"Implementation Meeting for City contract",290,2015-04-08,Lodging,"Westin, 909 N Michigan, Chicago, IL Hotel",16623,2015-07-02
6186,2015-04-01,2015-06-30,22452,"Implementation Meeting for City contract",727,2015-05-06,Lodging,"Ritz Carlton,160 E Pearson St, Chicago, IL 60611, Hotel",16623,2015-07-02
6187,2015-04-01,2015-06-30,22452,"Implementation Meeting for City contract",488,2015-05-20,Lodging,"W Hotel, 172 W Adams St, Chicago, IL 60603",16623,2015-07-02
6188,2015-04-01,2015-06-30,22452,"Implementation Meeting for City contract",464,2015-06-03,Lodging,"Westin, 909 N Michigan, Chicago, IL Hotel",16623,2015-07-02
6201,2015-04-01,2015-06-30,22427,"Implementation of the City Digital Network",1161,2015-04-08,"Travel to/from Chicago for City Digital Network","Delta, Westin, Wicker Park@ORD, Benny's Chop House, Taxies - Nature of Business: travel",16623,2015-07-06
6202,2015-04-01,2015-06-30,22427,"Implementation of the City Digital Network",1734,2015-05-06,"Travel to/from to Chicago for City Digital Network","Delta, Ritz-Carlton/4 Seasons, taxis",16623,2015-07-06
6203,2015-04-01,2015-06-30,22427,"Implementation of the City Digital Network",750,2015-05-14,"Travel to/from to Chicago for City Digital Network","Delta, taxis, airport concession food",16623,2015-07-06
6204,2015-04-01,2015-06-30,25962,"Implementation Meeting for City contract",464,2015-06-03,Lodging,"Westin, 909 N Michigan, Chicago, IL Hotel",16623,2015-07-06
6205,2015-01-01,2015-03-31,25962,"Implementation Meeting for City contract",1278,2015-01-28,Trabsportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010, Airline",16623,2015-07-06
6206,2015-01-01,2015-03-31,25962,"Implementation Meeting for City contract",513,2015-02-25,Lodging,"Westin, 909 N Michigan, Chicago, IL, Hotel",16623,2015-07-06
6207,2015-01-01,2015-03-31,25962,"Implementation Meeting for City contract",445,2015-01-13,Lodging,"Westin, 909 N Michigan, Chicago, IL, Hotel",16623,2015-07-06
6208,2015-04-01,2015-06-30,25962,"Implementation Meeting for City contract",906,2015-06-03,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010 Airline",16623,2015-07-06
6209,2015-04-01,2015-06-30,25962,"Implementation Meeting for City contract",604,2015-04-08,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010 Airline",16623,2015-07-06
6210,2015-04-01,2015-06-30,25962,"Implementation Meeting for City contract",1406,2015-05-06,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010 Airline",16623,2015-07-06
6211,2015-01-01,2015-03-31,25962,"Implementation Meeting for City contract",1111,2015-02-25,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010, Airline",16623,2015-07-06
6212,2015-04-01,2015-06-30,25962,"Implementation Meeting for City contract",488,2015-05-20,Lodging,"W Hotel, 172 W Adams St, Chicago, IL 60603",16623,2015-07-06
6213,2015-04-01,2015-06-30,25962,"Implementation Meeting for City contract",290,2015-04-08,Lodging,"Westin, 909 N Michigan, Chicago, IL Hotel",16623,2015-07-06
6214,2015-04-01,2015-06-30,25962,"Implementation Meeting for City contract",1036,2015-05-20,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010 Airline",16623,2015-07-06
6215,2015-01-01,2015-03-31,25962,"Implementation Meeting for City contract",1180,2015-01-13,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010, Airline",16623,2015-07-06
6216,2015-04-01,2015-06-30,25962,"Implementation Meeting for City contract",727,2015-05-06,Lodging,"Ritz Carlton,160 E Pearson St, Chicago, IL 60611, Hotel",16623,2015-07-06
6217,2015-04-01,2015-06-30,22427,"Implementation of the City Digital Network",1409,2015-06-24,"Travel to/from Chicago for City Digital Network","Delta, Virgin Hotels, Roast, airport concession food, taxis, etc.",16623,2015-07-06
6218,2015-04-01,2015-06-30,25962,"Implementation Meeting for City contract",1016,2015-06-17,Transportation,"Virgin Airlines, 555 Airport Blvd., Burlingame, CA 94010, Airline",16623,2015-07-06
6219,2015-04-01,2015-06-30,25962,"Implementation Meeting for City contract",729,2015-06-17,Lodging,"Westin 909 N Michigan, Chicago, IL, Hotel",16623,2015-07-06
6221,2015-04-01,2015-06-30,22572,"Procurement of Financial Services",378,2015-04-16,"travel expense - airfare",n/a,24502,2015-07-06
6241,2015-04-01,2015-06-30,22495,Lodging,2208,2015-05-07,E15,"Embassy Suites",23061,2015-07-07
6242,2015-04-01,2015-06-30,22495,Lodging,1442,2015-06-11,E15`,"Embassy Suites",23061,2015-07-07
6243,2015-04-01,2015-06-30,22495,Lodging,628,2015-06-20,E15,"Hamptin Inn and Suites",23061,2015-07-07
6261,2015-01-01,2015-03-31,26041,"n/a introductory briefings to City Hall and Aviation Department",634,2015-01-23,"air fare","united air lines",24721,2015-07-08
6262,2015-01-01,2015-03-31,26042,"n/a introductory briefings to City Hall and Aviation Department",317,2015-02-04,"2 nights lodging plus state and city taxes","Conrad Chicago Hotel 521 N Rush St. Chicago, IL  hotel facility",24721,2015-07-08
6281,2015-04-01,2015-06-30,24546,"Multi-leg flight to attend meeting with the mayor's office",596,2015-04-30,Airfare,"United Airlines, 77 W. Wacker Drive, Chicago, IL 60601 - Airline;   Delta Airlines, 1030 Delta Blvd. Atlanta, GA 30354",22501,2015-07-08
6343,2015-04-01,2015-06-30,25781,"Filing fee",1000,2015-06-01,"Filing fee","City of Chicago",26342,2015-07-09
6344,2015-04-01,2015-06-30,25781,"Filing fee",1500,2015-06-01,"Filing fee","City of Chicago",23602,2015-07-09
6345,2015-04-01,2015-06-30,25781,"Filing fee",500,2015-04-01,"Filing fee","City of Chicago",24042,2015-07-09
6346,2015-04-01,2015-06-30,25781,"Filing fee",1000,2015-06-12,"Filing fee","City of Chicago",24046,2015-07-09
6347,2015-04-01,2015-06-30,25781,"Filing fee",1000,2015-06-01,"Filing fee","City of Chicago",26343,2015-07-09
6348,2015-04-01,2015-06-30,25781,"Filing fee",1000,2015-05-01,"Filing fee","City of Chicago",25026,2015-07-09
6349,2015-04-01,2015-06-30,25781,"Filing fee",3000,2015-06-11,"Filing fee","City of Chicago",25023,2015-07-09
6350,2015-04-01,2015-06-30,25781,"Filing fee",500,2015-04-01,"Filing fee","City of Chicago",25025,2015-07-09
6351,2015-04-01,2015-06-30,25781,"Filing fee",1500,2015-04-01,"Filing fee","City of Chicago",25222,2015-07-09
6352,2015-04-01,2015-06-30,25781,"Filing fee",1000,2015-04-02,"Filing fee","City of Chicago",25641,2015-07-09
6353,2015-04-01,2015-06-30,25781,"Filing fee",1000,2015-05-04,"Filing fee","City of Chicago",25642,2015-07-09
6354,2015-04-01,2015-06-30,25781,"Filing fee",1000,2015-05-04,"Filing fee","City of Chicago",25643,2015-07-09
6355,2015-04-01,2015-06-30,25781,"Filing fee",500,2015-05-18,"Filing fee","City of Chicago",25902,2015-07-09
6356,2015-04-01,2015-06-30,25781,"Filing fee",1000,2015-05-18,"Filing fee","City of Chicago",25903,2015-07-09
6357,2015-04-01,2015-06-30,25781,"Filing fee",1000,2015-05-01,"Filing fee","City of Chicago",25904,2015-07-09
6358,2015-04-01,2015-06-30,25781,"Filing fee",1000,2015-05-12,"Filing fee","City of Chicago",25905,2015-07-09
6359,2015-04-01,2015-06-30,25781,"Filing fee",500,2015-06-16,"Filing fee","City of Chicago",26341,2015-07-09
6360,2015-04-01,2015-06-30,25781,"Filing fee",500,2015-06-30,"Filing fee","City of Chicago",26344,2015-07-09
6361,2015-04-01,2015-06-30,25781,"Filing fee",500,2015-06-01,"Filing fee","City of Chicago",22826,2015-07-09
